Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/harharadi/status/1699341499446784379,Adhik Sharma,https://twitter.com/harharadi,2023-09-06,"Discover how ""Bharat"" became a rallying cry for independence and a symbol of hope and freedom during the freedom struggle.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/harharadi/status/1699341499446784379,False,,,,43
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Bhagyashrisep29/status/1699365057430474932,Bhagyashri,https://twitter.com/Bhagyashrisep29,2023-09-06,"While 'India' has its merits, 'Bharat' encompasses our diverse culture and history in a more profound way. It's a name that inspires pride.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Bhagyashrisep29/status/1699365057430474932,False,,,,9
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/BJP_beenabhadri/status/1699353433105670310,Beenabhadri,https://twitter.com/BJP_beenabhadri,2023-09-06,"In Bharat, every corner has a story to tell, and every tradition has a lesson to impart. Let's keep our heritage alive. #BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/BJP_beenabhadri/status/1699353433105670310,False,,,,40
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Shivabhakthi1/status/1699364895782015273,Meenakshi Bhosle,https://twitter.com/Shivabhakthi1,2023-09-06,"Constitution of India recognizes 'Bharat' as a valid name for our country, emphasizing its constitutional importance. #BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Shivabhakthi1/status/1699364895782015273,False,,,,11
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/BavitaP12332/status/1699249383928377743,Bavita prajapatiReload,https://twitter.com/BavitaP12332,2023-09-06,Prime minister of Bharat #BharatVsIndia #BharatMataKiJai,,https://twitter.com/BavitaP12332/status/1699249383928377743,False,,,3,127
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/publictvnews/status/1699361714377281950,PublicTV,https://twitter.com/publictvnews,2023-09-06,ದೇಶದ ಹೆಸರು ಬದಲಾವಣೆಗಿಂತ ಜನರ ಬದುಕು ಬದಲಾವಣೆ ಮುಖ್ಯ: ಡಿಕೆಶಿ https://publictv.in/changing-peoples-lives-is-more-important-than-changing-the-name-of-the-country-says-dk-shivakumar-in-bengaluru/…#Bengaluru #DKShivakumar #INDIA #Congress #BJP #Bharath  #BharatVsIndia  @DKShivakumar,,https://twitter.com/publictvnews/status/1699361714377281950,False,157,55,462,29K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/mayareddykp/status/1699458184123949366,K. P. Maya ReddyReload,https://twitter.com/mayareddykp,2023-09-06,Unbelievable Flexibility. #ThalapathyVijay #Tamil #PEPTJudgement #BharatVsIndia #AFGvsSL #PAKvBAN #Chennai #ICCWorldCup2023 #Sophie#MotoG54 #Vijay #BhumiPednekar #abayas #bluehorizon #RamyaDivyaSpandana #HareemShah #Krishna #Krishnashtami #KrishnaJanmastami #KrishnaJayanthi… Show more,,https://twitter.com/mayareddykp/status/1699458184123949366,False,29,14,134,"7,409"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/kpbrindareddy/status/1699472016787792244,K.P.Brinda Reddy,https://twitter.com/kpbrindareddy,2023-09-06,What a fantastic picture  #ThalapathyVijay #Tamil #PEPTJudgement #BharatVsIndia #AFGvsSL #PAKvBAN #Chennai #ICCWorldCup2023 #Sophie#MotoG54 #Vijay #BhumiPednekar #abayas #bluehorizon #RamyaDivyaSpandana #HareemShah #Krishna #Krishnashtami #KrishnaJanmastami #KrishnaJayanthi… Show more,https://pbs.twimg.com/media/F5W8yZyWgAA9Pzr?format=jpg&name=small,https://twitter.com/kpbrindareddy/status/1699472016787792244,False,13,9,95,"1,108"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/graniteshares/status/1682809733575753728/,GraniteShares ETFs,https://twitter.com/graniteshares,,"Leveraged shares of NVDA, the chipmaker powering growing Artificial Intelligence adoption.",https://pbs.twimg.com/media/F1gAGxOXsAASLO1?format=jpg&name=small,https://twitter.com/graniteshares/status/1682809733575753728/,True,15,19,68,1.3M
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/KanglaPokho/status/1699338074566885768,বাংলাপক্ষ = তৃণমূলপক্ষ,https://twitter.com/KanglaPokho,2023-09-06,"মোদীজি INDIA থেকে  BHARAT  নাম পরিবর্তন করায়, গর্গ চ্যাটার্জী বাংলাপক্ষ নাম পরিবর্তন করে বাংলাদেশপক্ষ নাম  রাখার ভাবনা চিন্তা করছেন#BharatVsIndia #IndiaThatIsBharat",,https://twitter.com/KanglaPokho/status/1699338074566885768,False,2,9,54,"1,731"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/amritkaal47/status/1699459208197136633,@K@@K@,https://twitter.com/amritkaal47,2023-09-06,"One Country, One #GodiMediaDebatehttps://youtu.be/SUqm3aW2ee4?si=3z2SxUBni2wrBSPA…@ravishndtv tears through Modi's diversionary tactics#MustWatch #BharatVsIndia",,https://twitter.com/amritkaal47/status/1699459208197136633,False,,,,70
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Dev_Gupta15/status/1699340561562669166,Dev Gupta,https://twitter.com/Dev_Gupta15,2023-09-06,"""""Bharat"" embodies the spirit of a united, diverse, and culturally rich nation. Explore how it defines us as a people.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Dev_Gupta15/status/1699340561562669166,False,,,,37
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/pinkvilla/status/1699292565009514975,Pinkvilla,https://twitter.com/pinkvilla,2023-09-06,#JackieShroff reacts to the buzz that India could now be renamed to #Bharat https://pinkvilla.com/entertainment/news/naam-badlenge-hum-thodi-badlenge-jackie-shroff-reacts-to-india-vs-bharat-row-watch-1241287?utm_source=twitter&utm_medium=social&utm_campaign=articletop&utm_content=web…#India #BharatVsIndia,https://pbs.twimg.com/card_img/1699292352165400576/HJ1hTf3y?format=jpg&name=small,https://twitter.com/pinkvilla/status/1699292565009514975,False,,,19,"2,261"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/RoqTechnology/status/1700054110979153933/,ROQ.ai,https://twitter.com/RoqTechnology,,"Build and Ship your SaaS webapp 10x faster with AI Generate your first version from just prompts  Iterate on the generated webapp Add the finishing touches to the code, or let us finish it for youShip!",https://pbs.twimg.com/media/F19xKpsXwAE3-Gc?format=png&name=small,https://twitter.com/RoqTechnology/status/1700054110979153933/,True,8,4,16,13.4K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/gpbhupinder/status/1699396616065819069,Gpbhupinder,https://twitter.com/gpbhupinder,2023-09-06,Do Flamingo and DALL-E Understand Each Other? Exploring the Symbiosis Between Image Captioning and Text-to-Image Synthesis ModelsRead more -> https://dalleflamingo.github.io#ai #ArtificialIntelligence #DeepLearning #GenerativeAI #MachineLearning #BharatVsIndia #technology #Python,https://pbs.twimg.com/media/F5V3k_kXQAAgA1k?format=png&name=small,https://twitter.com/gpbhupinder/status/1699396616065819069,False,,,3,107
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Manish_Tiwari98/status/1699342023407587698,Manish Tiwari,https://twitter.com/Manish_Tiwari98,2023-09-06,"""Bharat"" reminds us of our shared heritage and values. Join the conversation on why preserving this name is crucial for our national identity.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Manish_Tiwari98/status/1699342023407587698,False,,,,48
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Niharika_49/status/1699343729205874880,Niharika Sharma,https://twitter.com/Niharika_49,2023-09-06,"Why should we be proud to call our nation ""Bharat""? Let's explore the reasons that make it more than just a name.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Niharika_49/status/1699343729205874880,False,,,,30
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/charushan142/status/1699341766682664977,Charu Shan,https://twitter.com/charushan142,2023-09-06,"Uncover the historical treasures that link ""Bharat"" to our past, shaping our identity and inspiring our future.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/charushan142/status/1699341766682664977,False,,,,31
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Herbworthy/status/1691449098204073986/,Herb,https://twitter.com/Herbworthy,,"This powerful disposable contains 5 potent grams of premium THCA, Delta 9P, and HHCP-O distillate with live resin terpenes for a unique and powerful experience.Don't miss out, order yours.",https://pbs.twimg.com/media/F3HnxMpWUAAVI7P?format=jpg&name=small,https://twitter.com/Herbworthy/status/1691449098204073986/,True,,1,14,114.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/shukla_shivan09/status/1699345716123214230,Shivan Shukla,https://twitter.com/shukla_shivan09,2023-09-06,"When you say ""Bharat,"" you're not just uttering a word; you're invoking centuries of history and the resilience of a nation that refused to be silenced.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/shukla_shivan09/status/1699345716123214230,False,,,,41
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Udayveer_18/status/1699353737851252941,Udayveer,https://twitter.com/Udayveer_18,2023-09-06,"Bharat's natural beauty, from the Himalayas to the beaches, is unmatched. Let's protect our environment and preserve the wonders of our land. #BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Udayveer_18/status/1699353737851252941,False,,,,14
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/DimpyBJP/status/1699353519852286263,Dimpy,https://twitter.com/DimpyBJP,2023-09-06,"Our freedom fighters didn't just chant """"Bharat"""" for nothing; it symbolized the fire of independence burning in their hearts. Let's remember their spirit in every syllable of our nation's name.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/DimpyBJP/status/1699353519852286263,False,,,,39
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Pradeep52883274/status/1699251141580882369,Pradeep DixitReload,https://twitter.com/Pradeep52883274,2023-09-06,Every Bharatiya right now #BharatVsIndia,,https://twitter.com/Pradeep52883274/status/1699251141580882369,False,,,,42
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/SumithaGogoi25/status/1699339929409704339,Sumitha Gogoi,https://twitter.com/SumithaGogoi25,2023-09-06,"Does ""Bharat"" better encapsulate the essence of our nation's rich history and traditions compared to ""India""? Share your thoughts! #BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/SumithaGogoi25/status/1699339929409704339,False,,,,6
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/KomalBJP_/status/1699352194846519394,Komal,https://twitter.com/KomalBJP_,2023-09-06,"Let's unite under the banner of 'Bharat' and stand strong together. Our diversity is our strength, and our name should reflect that unity.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/KomalBJP_/status/1699352194846519394,False,,,,38
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Amulu_Shami/status/1699345771060179185,Shamala,https://twitter.com/Amulu_Shami,2023-09-06,"Did you know that ""Bharat"" was more than just a name during our fight for freedom? It was a rallying cry that echoed the dreams of a united, independent India.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Amulu_Shami/status/1699345771060179185,False,,,,42
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Kaliyammal_off/status/1699419365194498559,காளியம்மாள் பிரகாசன்Reload,https://twitter.com/Kaliyammal_off,2023-09-06,இனிமேல் நாமெல்லாம் இந்தியர்கள் இல்லை.காணொளி  இணைப்பு :https://youtu.be/AWD-9zi2LWs?si=WeYMENwr4_1LXZed…#India #Bharath #BharatVsIndia #Bjp #Modi #AmitShah,,https://twitter.com/Kaliyammal_off/status/1699419365194498559,False,26,292,851,"8,368"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/P24Pallavi/status/1699406342690374043,Pallavi PriyaReload,https://twitter.com/P24Pallavi,2023-09-06,very intelligent goat......#BharatVsIndia Madras Lokesh Obamas #Mathura #BoycottJawanMovie #1965WarPakistanShame #IndiaThatIsBharat Greeks #G20SummitDelhi Sukuna #USOpen2023 #TejRan,,https://twitter.com/P24Pallavi/status/1699406342690374043,False,,2,4,"1,112"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/spacetherapypro/status/1694016477505130790/,Space Therapy Pro,https://twitter.com/spacetherapypro,,Get in on the thrill of your life with the IcePod Experiencing all the benefits of cold plunge therapy in the comfort of your own home. Get 20% OFF for Limited Time this Summer! Offer Ending Soon!,https://pbs.twimg.com/media/F3mHv9tacAAEVOF?format=png&name=small;https://pbs.twimg.com/media/F3mHy8ZacAQMgQy?format=png&name=small;https://pbs.twimg.com/media/F3mH2MrbcAAMA_o?format=png&name=small;https://pbs.twimg.com/media/F3mH9IobAAAHhiC?format=png&name=small,https://twitter.com/spacetherapypro/status/1694016477505130790/,True,,,,"3,412"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/ch_taliyan/status/1699444812423012418,Nishant Taliyan,https://twitter.com/ch_taliyan,2023-09-06,Trending Now in India.#संस्कृत_विभाग_भर्ती_निकालो#जादूगर_साहब_एक_लाख_नौकरी_दो @RajCMO @DrBDKallaINC#PAKvBAN #abayas #yagmur #SoniaGandhi #भारत #BharatVsIndia #MissionRaniganj #UnseenGadar2Ending #JawanTsunamiTomorrow #माफी_माँगो_सुरजेवाला KHILADIS BDAY CDP TANNIE,https://pbs.twimg.com/media/F5WkC5sW8AAnFlM?format=jpg&name=900x900,https://twitter.com/ch_taliyan/status/1699444812423012418,False,3,27,24,16.9K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/iRAJAT_PANDEY/status/1699347465953275943,RAJAT PANDEY CU RAJReload,https://twitter.com/iRAJAT_PANDEY,2023-09-06,"Here @majorgauravarya ji is speaking about the naming of ""Bharat"" after the name of  younger brother of Lord Ram ji i.e. Bharat ji. But everyone know  the name ""भारत"" has come after the name of ""भरत"" son of Queen Shakutala and King Dushyant. #BharatVsIndia #Bharath",,https://twitter.com/iRAJAT_PANDEY/status/1699347465953275943,False,1,3,5,776
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/md_faisal0/status/1699375749864509684,Md FaisalReload,https://twitter.com/md_faisal0,2023-09-06,This is why Lalu Parsad Yadav prioritize Bharat over India#BharatVsIndia #Bharat #IndiaThatIsBharat #JawanFirstDayFirstShow,,https://twitter.com/md_faisal0/status/1699375749864509684,False,,1,1,310
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Wyni16/status/1699309439038435677,Vinita Pangeni,https://twitter.com/Wyni16,2023-09-06,"#Bharat 's growth is like that secret recipe you can't help but want to steal – it's good for us, good for the world, and it's a dish other nations are eager to taste!  #ModiMagic #BharatVsIndia",,https://twitter.com/Wyni16/status/1699309439038435677,False,,2,3,509
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/HaikuInc_/status/1680271453134942211/,"Haiku, Inc.",https://twitter.com/HaikuInc_,,Ready to make six figures in a new career in cybersecurity - but don't know where to start? 5 out of 30 college students switched to a cybersecurity major after playing Haiku. 24% average increase in cybersecurity skills after 70 minutes of game immersion.Click to begin.,https://pbs.twimg.com/media/FrNSK8OXgAAafnq?format=jpg&name=small,https://twitter.com/HaikuInc_/status/1680271453134942211/,True,8,10,90,1M
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/idealistpulse/status/1699428309136716033,Mr. A,https://twitter.com/idealistpulse,2023-09-06,"𝗖𝗼𝗻𝗴𝗿𝗲𝘀𝘀 𝗔𝗺𝗲𝗻𝗱𝗲𝗱 𝗖𝗼𝗻𝘀𝘁𝗶𝘁𝘂𝘁𝗶𝗼𝗻 𝟴𝟬+ 𝗧𝗶𝗺𝗲𝘀, 𝗗𝗶𝗱 𝗡𝗼𝘁 𝗘𝘃𝗲𝗻 𝗦𝗽𝗮𝗿𝗲 𝗧𝗵𝗲 𝗣𝗿𝗲𝗮𝗺𝗯𝗹𝗲𝗔𝗻𝗱 𝗗𝗼𝗶𝗻𝗴 𝗥𝗥 𝗢𝗻 𝗘𝘃𝗲𝗿𝘆 𝗦𝗶𝗻𝗴𝗹𝗲 𝗡𝗲𝗰𝗲𝘀𝘀𝗮𝗿𝘆 𝗖𝗵𝗮𝗻𝗴𝗲, 𝗠𝗼𝗱𝗶 𝗝𝗶 𝗜𝘀 𝗗𝗼𝗶𝗻𝗴.#BharatVsIndia",,https://twitter.com/idealistpulse/status/1699428309136716033,False,,4,9,145
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/bakwas22/status/1699294779832746202,bakwasReload,https://twitter.com/bakwas22,2023-09-06,2 times with Pakistan Yesterday  with srilanka Fajal hq faqrukhi you broke Afganis and indians #AsiaCup2023 #Bharat #BharatVsIndia #afganistan #PAKvBAN #VirenderSehwag #Hindutva #AFGvsSL #RashidKhan #Nabi #Super4 #INDvsPAK,,https://twitter.com/bakwas22/status/1699294779832746202,False,,1,4,488
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/DhruvAgar16/status/1699341581747453963,Dhruv Agarwal,https://twitter.com/DhruvAgar16,2023-09-06,"Name ""Bharat"" holds the stories of our ancestors, the sacrifices of our freedom fighters, and the dreams of a united India.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/DhruvAgar16/status/1699341581747453963,False,,,,34
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Siddprag/status/1699346479121588276,Sidd Prag,https://twitter.com/Siddprag,2023-09-06,Name 'Bharat' connects us to our ancestors and their wisdom. Let's cherish this link to our cultural heritage.#BharatVsIndia,https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Siddprag/status/1699346479121588276,False,,,,45
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Job_Elephant/status/1694055836853903671/,JobElephant,https://twitter.com/Job_Elephant,,Our Recruitment Advertising Solutions Provide Relief for Overworked HR Staff. Analytics & Tracking Make Job Recruitment Advertising More Effective. Learn More Today!,https://pbs.twimg.com/media/FzuEE3ZWYAgRojo?format=jpg&name=small;https://pbs.twimg.com/media/FzuEhX1XwAMp012?format=jpg&name=small;https://pbs.twimg.com/media/FzuEou0X0AISiHB?format=jpg&name=small,https://twitter.com/Job_Elephant/status/1694055836853903671/,True,2,1,15,450K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/A_Kumar36/status/1699345597525078219,Ashok Kumar,https://twitter.com/A_Kumar36,2023-09-06,"From the Indus Valley Civilization to the modern-day, the name ""Bharat"" bears witness to an unbroken chain of heritage and culture. It's a name that's lived through the ages.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/A_Kumar36/status/1699345597525078219,False,1,,,36
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/bjp_dhara/status/1699352136705015965,Dhara,https://twitter.com/bjp_dhara,2023-09-06,"The name 'Bharat' is not divisive; it's inclusive. It acknowledges the tapestry of cultures, languages, and faiths that make our nation vibrant.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/bjp_dhara/status/1699352136705015965,False,,,,6
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/gandhabjp/status/1699353064556450164,Gandha,https://twitter.com/gandhabjp,2023-09-06,"Our sports legends, from Dhyan Chand to P.T. Usha, have brought glory to Bharat. Let's support and nurture the talents of our athletes. #BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/gandhabjp/status/1699353064556450164,False,,,,49
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Iam_DDubey/status/1699351098770006513,D Dubey,https://twitter.com/Iam_DDubey,2023-09-06,"Bharat' is a beacon of cultural resilience, embodying the spirit of a nation that has overcome countless adversities, yet continues to grow and flourish.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Iam_DDubey/status/1699351098770006513,False,,,,25
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Abijitrup/status/1699339260045017174,Abijit,https://twitter.com/Abijitrup,2023-09-06,"Bharat's classical arts, like classical music and dance, have transcended centuries. Let's promote and preserve these cultural treasures.#BharatVsIndia",https://pbs.twimg.com/card_img/1699325154416062464/RJaGOXbe?format=jpg&name=900x900,https://twitter.com/Abijitrup/status/1699339260045017174,False,,,,38
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/NiteeshThakur18/status/1699390815985172943,Niteesh ThakurReload,https://twitter.com/NiteeshThakur18,2023-09-06,Grandmaster shifu ji #BharatVsIndia #Shocking #KrishnaJanmashtami #TYFCtrailerwidshehnaaz#BoycottJawanMovie #KushaKapila #ParineetiChopra #Bharat #RaghavChadha #SoniyaGandhi,,https://twitter.com/NiteeshThakur18/status/1699390815985172943,False,1,2,11,"2,985"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Subytweets/status/1699407431842103542,Suby #ReleaseSanjivBhatt,https://twitter.com/Subytweets,2023-09-06,"The Bharat renaming was just timed for sinking this news in the noise about Adani group stock shady funds, of which 6 are now closed. This news didn't make headlines as everyone was after #BharatVsIndia . Can we drop Bharat & focus on the real news about the misgoverance of BJP?",https://pbs.twimg.com/media/F5WCDBCWkAEyiAp?format=jpg&name=small,https://twitter.com/Subytweets/status/1699407431842103542,False,2,24,32,"1,750"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/AIconference/status/1692581119596847372/,The AI Conference,https://twitter.com/AIconference,,"The most important AI Conference you will attend this year is just around the corner. Register today and don't miss out on this limited sale!46 speakers, 2 days, 20+ topics, evening hackathon, plus much more...San Francisco, CATuesday, Sept. 26th & Wednesday, Sept. 27th.",https://pbs.twimg.com/media/F307p-3XwAUyk_q?format=png&name=small,https://twitter.com/AIconference/status/1692581119596847372/,True,2,,17,371.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/GauravP1005/status/1699379917237153958,Gaurav Kumar,https://twitter.com/GauravP1005,2023-09-06,#BharatVsIndia,https://pbs.twimg.com/media/F5VofXNWsAAGS3V?format=jpg&name=small,https://twitter.com/GauravP1005/status/1699379917237153958,False,3,7,97,"2,193"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/youdha_akhilesh/status/1699321686049591694,Youdha AkhileshReload,https://twitter.com/youdha_akhilesh,2023-09-06,"Modi changing Sanskrit This man can change anything Sanskrit to bolna sikh lete I found it funny, what about you ?#BharatVsIndia #Blessings #Bharath #yagmur #BharatMandapam #KrishnaJanmashtami #CWC23 #FitnessMantras  #BoycottJawanMovie #Metamask #TeJran",,https://twitter.com/youdha_akhilesh/status/1699321686049591694,False,1,1,4,"1,612"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/FarziGhalib/status/1699046785325400438,Ghalibana,https://twitter.com/FarziGhalib,2023-09-05,Since INDIA is being renamed as BHARAT.. INDIGO will be renamed as BHAAGO#BHARATvsINDIA,,https://twitter.com/FarziGhalib/status/1699046785325400438,False,2,1,5,116
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/tarunreddyoo7/status/1699313584025813187,Cricket Enthusiast,https://twitter.com/tarunreddyoo7,2023-09-06,Bharat - LikeIndia - RepostDoesn't matter - CommentWhich side are you on?#BharatVsIndia #Bharat,,https://twitter.com/tarunreddyoo7/status/1699313584025813187,False,,7,19,883
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/DeDotFiSecurity/status/1700578039648649569/,De.Fi  Web3 Antivirus,https://twitter.com/DeDotFiSecurity,,"A wallet that worth $3,321 in one week worth above $63,000That's a growth of over 1057.89%How did this happen? What coins were involved?We did some digging, and here's what we found out with http://De.Fi",https://pbs.twimg.com/media/F5mnHaRW8AEOBLR?format=jpg&name=small,https://twitter.com/DeDotFiSecurity/status/1700578039648649569/,True,1,2,4,"7,189"
